55th/Narragansett,1040.7166666666667,955.4,949.6833333333334,915.4,923.9333333333333,881.3166666666666,626.6083333333333,620.275,654.2583333333333,639.7333333333333,614.3083333333333,664.5500000000001,593.1,547.8416666666666,569.4416666666667,589.1416666666667,577.2083333333334,570.4416666666667,509.55,155.66666666666666,136.35833333333335,155.45833333333331,176.1833333333333,175.85,147.28333333333333,127.71666666666665,138.50833333333333,149.23333333333332,169.51666666666668,160.49166666666665,172.54999999999998,175.275,190.66666666666666,194.80000000000004,188.23333333333338,187.1583333333333,183.51666666666665,181.57500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22761.833333333332,20874.75,20834.583333333332,20304.0,20381.666666666668,19291.916666666668,13850.416666666666,13834.083333333334,14531.5,14347.666666666666,13758.75,14864.5,13347.166666666666,12465.0,12940.083333333334,13338.833333333334,13035.583333333334,12907.916666666666,11600.916666666666,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
59th/61st,4209.791666666667,4212.808333333333,3812.3750000000005,3637.208333333334,3637.0749999999994,3448.158333333334,3558.741666666667,3782.691666666667,3719.7999999999997,3752.083333333334,3912.691666666667,4100.55,3619.2333333333336,3848.5333333333333,3870.058333333334,3381.5,3179.0333333333333,3006.9666666666667,3105.808333333333,2186.3416666666667,2147.9083333333333,2175.891666666667,2190.4333333333334,1959.8,1881.7750000000003,1887.2416666666668,1912.9000000000003,1897.2250000000004,1937.2666666666667,2152.9916666666663,2183.233333333333,1906.4166666666667,2156.7916666666665,2090.1916666666666,1854.4499999999996,1724.391666666667,1583.033333333333,1678.1833333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.475,7.708333333333333,0.0,0.0,0.0,0.0,98896.66666666667,98818.08333333333,90441.75,87068.41666666667,85714.83333333333,81142.41666666667,83824.75,88970.58333333333,87210.0,88182.25,92529.83333333333,96609.33333333333,85106.91666666667,91083.16666666667,91351.25,79974.25,74777.5,70677.83333333333,73211.25,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
63rd,21414.791666666664,21635.2,20968.649999999998,20499.233333333337,20355.3,20457.583333333332,21624.816666666662,22716.241666666665,21893.658333333336,20741.833333333332,20691.691666666662,20599.50833333333,18249.93333333333,17764.00833333333,16798.19166666667,16052.216666666667,15576.441666666668,15098.275000000001,14398.775,17237.808333333334,17109.774999999998,16076.275000000001,15736.025000000001,15256.808333333334,14800.799999999997,15681.091666666667,16331.758333333337,15930.966666666667,14660.849999999999,14628.324999999997,14558.199999999997,12005.866666666667,11954.991666666667,11196.566666666668,10827.066666666666,10319.783333333335,9992.966666666669,9768.65,12271.675000000001,12394.816666666666,11896.050000000001,11673.183333333334,12107.125,11350.449999999999,11864.141666666665,12451.458333333334,12190.358333333332,11303.775,11274.891666666668,11458.508333333331,9362.041666666666,9466.349999999999,8870.466666666669,8595.391666666666,8346.333333333332,7830.391666666666,7691.933333333332,588918.5,593663.6666666666,572632.75,561246.75,556400.1666666666,552779.75,584865.8333333334,615441.6666666666,592693.1666666666,558791.0833333334,557712.75,556969.75,484817.4166666667,475062.1666666667,448321.5,430124.6666666667,415307.0,401866.5833333333,385250.8333333333,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
67th-69th-71st,14058.275,13787.066666666666,13867.808333333332,13852.675000000001,14848.375,14543.041666666666,14325.408333333335,14585.283333333333,14098.658333333333,14377.208333333334,14555.974999999999,14691.666666666666,12789.675000000001,12510.275000000001,12210.783333333335,11399.833333333334,10638.583333333334,9717.316666666666,9111.124999999998,9852.083333333332,10017.4,9482.266666666665,9434.425000000001,10149.541666666666,9788.258333333335,9963.375,10438.75,10325.683333333332,10326.408333333335,10855.716666666667,10940.766666666665,8885.791666666666,9086.508333333333,8948.883333333333,8126.5,7398.433333333332,6680.391666666666,6277.575,7082.274999999999,6897.849999999999,6823.616666666666,6724.733333333334,7411.733333333333,6863.05,6919.233333333333,7423.316666666667,7355.341666666666,7434.974999999999,7820.558333333332,7952.808333333334,6439.441666666667,6829.725000000001,6624.824999999998,6171.716666666668,5710.649999999999,5088.225,4800.45,375513.4166666667,369391.9166666667,368604.5,368626.4166666667,394819.4166666667,383985.8333333333,381106.4166666667,392220.25,379624.0,386172.75,394395.0,398671.25,341078.9166666667,338146.0,330214.6666666667,307692.8333333333,285247.6666666667,259859.25,243866.75,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
69th Bus Pre-Paid Area,,1711.2,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,28646.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,
69th-Garfield Express Shuttle,,,,,,,,,,,,,1728.6999999999998,,,,,,,,,,,,,,,,,,,1370.6000000000001,,,,,,,,,,,,,,,,,,,1004.2666666666668,,,,,,,,,,,,,,,,,,,39962.166666666664,,,,,,,,,,,,,,,,,,,7.5,,,,,,
69th-UPS Express,815.3416666666668,525.5666666666667,466.0166666666667,237.08333333333337,258.52500000000003,255.26666666666665,381.68333333333334,355.65000000000003,374.61666666666656,353.4166666666667,357.7,369.44166666666666,233.07499999999996,219.46666666666667,218.94166666666663,198.05000000000004,206.79166666666666,118.79999999999997,106.74166666666666,146.925,78.01666666666667,83.70833333333333,36.525,24.833333333333332,34.225,36.59166666666666,39.88333333333333,37.05833333333333,35.50833333333333,23.583333333333332,24.23333333333333,28.675,27.491666666666664,31.09166666666667,22.966666666666665,19.183333333333334,13.341666666666663,11.933333333333332,12.216666666666667,20.758333333333333,8.225,0.0,0.0,0.0,0.0,0.0,32.50833333333333,0.0,0.0,0.0,2.891666666666667,7.641666666666667,21.974999999999998,1.8083333333333333,0.0,0.17500000000000002,0.0,18040.416666666668,11541.916666666666,10213.833333333334,5126.0,5534.5,5481.083333333333,8284.166666666666,7641.833333333333,8147.5,7681.5,7700.75,7915.166666666667,5069.583333333333,4781.25,4804.5,4307.25,4449.333333333333,2550.4166666666665,2287.4166666666665,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
71st/South Shore,7362.741666666668,7591.783333333333,8314.658333333333,10891.300000000001,11459.741666666669,10976.433333333332,11157.75,11504.866666666669,11099.583333333334,10426.033333333335,10178.741666666667,10182.416666666666,8681.699999999999,8650.208333333332,8658.116666666667,8470.358333333334,8862.508333333333,8616.591666666665,8391.541666666666,5751.458333333333,5905.791666666667,6211.024999999999,8484.275000000001,8406.941666666666,8454.300000000001,8874.008333333335,9210.525,9142.633333333333,8249.083333333334,8216.341666666665,8165.075000000001,6782.674999999999,6524.941666666666,6557.966666666667,6319.974999999999,6593.45,6413.783333333334,6107.974999999999,3571.7250000000004,3824.4083333333333,4137.425,5950.799999999999,6300.191666666667,6165.308333333333,6211.016666666666,6660.325,6744.0250000000015,6082.058333333333,6184.216666666666,6355.175,5171.616666666668,5099.625,5223.816666666667,4903.133333333333,5238.499999999999,4813.483333333333,4696.816666666667,198532.5,205423.0,223613.91666666666,297818.3333333333,310212.0833333333,299176.5833333333,305570.8333333333,317536.8333333333,307889.3333333333,286760.3333333333,282002.0833333333,283076.1666666667,238718.83333333334,236719.0,237652.83333333334,231409.75,241867.75,234056.33333333334,227417.58333333334,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
74th-75th,7129.466666666667,8190.816666666666,7990.316666666668,7636.341666666666,7680.541666666667,7700.483333333334,8188.516666666667,8429.366666666667,8203.416666666666,8253.383333333333,8270.383333333333,8238.141666666666,7360.725000000001,7546.058333333334,7490.566666666667,6901.558333333333,6774.466666666667,6650.666666666665,6565.216666666666,5154.774999999999,5813.316666666666,6022.833333333332,5538.450000000001,5805.024999999999,5619.700000000001,6031.583333333332,6263.799999999999,6137.158333333334,6004.374999999999,6108.866666666668,5887.0,5162.1916666666675,5517.299999999999,5367.25,4834.708333333334,4765.358333333333,4642.925,4638.491666666667,3359.5416666666665,4272.833333333333,4187.483333333333,3952.75,3989.3916666666664,4064.808333333334,4213.95,4387.333333333333,4308.341666666667,4316.975,4237.475,4599.833333333333,3764.9833333333336,4180.266666666667,4037.4083333333333,3733.1833333333325,3637.3500000000004,3521.7000000000003,3459.2499999999995,189940.83333333334,219866.25,216085.83333333334,205819.16666666666,207552.66666666666,207272.0,220542.0,228126.5,221518.0,222215.16666666666,222696.25,223184.0,196847.66666666666,204444.75,201913.0,185852.83333333334,181904.83333333334,178403.41666666666,176265.75,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
79th,31729.533333333336,33691.75833333333,31540.55,32216.474999999995,33316.06666666667,32423.608333333337,33379.79166666667,34452.84166666667,33663.10833333334,32072.508333333335,31897.475000000002,31356.183333333334,27517.81666666667,25790.608333333334,26827.708333333332,25421.650000000005,24297.308333333334,23456.88333333333,22884.225000000002,24816.166666666668,26676.15833333333,25238.50833333333,25121.11666666667,24845.508333333335,24690.166666666668,26344.808333333334,27641.608333333334,25922.149999999998,24383.583333333332,24771.43333333333,23256.55,19616.88333333333,18963.083333333332,19558.050000000003,18300.033333333336,17330.949999999997,16803.85,16385.741666666665,17199.683333333334,17932.708333333332,15880.075000000003,16627.675,17946.5,16933.725,18091.083333333332,18723.733333333334,17293.15833333333,17193.666666666668,17137.375000000004,16858.825,14163.358333333335,14363.125,14789.791666666666,14143.666666666666,13534.458333333334,12724.324999999999,12858.300000000001,864745.1666666666,917710.5833333334,856141.0833333334,876048.75,901486.8333333334,876391.9166666666,911073.9166666666,944950.75,910444.8333333334,870257.25,868054.5833333334,849827.1666666666,737744.9166666666,699591.75,726356.5833333334,688874.5833333334,655755.8333333334,632623.5,619230.8333333334,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
79th-Garfield Express Shuttle,,,,,,,,,,,,,3909.5500000000006,,,,,,,,,,,,,,,,,,,2945.0,,,,,,,,,,,,,,,,,,,2135.9333333333334,,,,,,,,,,,,,,,,,,,90846.0,,,,,,,,,,,,,,,,,,,7.5,,,,,,
87th,16009.875,16803.816666666666,16373.675000000001,16593.73333333333,17230.941666666666,17153.025,17022.800000000003,17313.641666666663,17187.99166666667,16570.025,16156.824999999999,15756.816666666668,13872.375000000002,12830.025,13246.358333333332,12451.116666666663,11834.766666666668,11204.158333333333,10589.25,10354.741666666667,10805.283333333333,10634.533333333335,10547.691666666668,11051.599999999997,11046.483333333335,11266.625,11004.625,11253.316666666666,10928.966666666665,11337.391666666668,11333.541666666666,9581.341666666667,9247.758333333333,9020.41666666667,8541.425,8121.900000000001,7729.900000000001,7183.974999999999,6151.599999999999,6080.3,5802.158333333334,6439.2,6338.966666666666,6225.691666666666,6477.116666666666,6697.491666666666,7517.716666666666,6807.616666666668,7503.366666666668,7957.366666666666,6506.8916666666655,6416.883333333334,6606.408333333334,6250.816666666668,6023.5,5671.933333333333,5362.608333333333,414416.0,433032.9166666667,422081.0833333333,430511.6666666667,444141.1666666667,441335.8333333333,441905.25,449502.1666666667,450056.3333333333,432376.5833333333,429105.5833333333,423016.75,367607.8333333333,343767.5833333333,352504.5,332336.3333333333,315280.5833333333,298933.8333333333,281964.4166666667,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
87th-Garfield Express Shuttle,,,,,,,,,,,,,3069.85,,,,,,,,,,,,,,,,,,,2098.566666666667,,,,,,,,,,,,,,,,,,,1493.0833333333337,,,,,,,,,,,,,,,,,,,69960.16666666667,,,,,,,,,,,,,,,,,,,7.5,,,,,,
93rd-95th,5919.325,6274.566666666667,5712.166666666668,5348.525000000001,5154.383333333333,5176.425,5027.875,5567.7750000000015,5325.775000000001,4874.374999999999,5010.341666666666,4903.258333333332,4374.766666666667,3830.191666666667,3792.5416666666665,3363.777777777778,,,,4679.516666666666,4428.183333333333,3925.3833333333337,3812.1000000000004,4045.3333333333335,3782.1666666666665,3297.8666666666663,3758.25,3641.908333333333,3130.2083333333335,3220.9166666666665,3216.125,2823.7999999999997,2524.933333333333,2508.325,2299.9444444444443,,,,3204.7749999999996,3064.7083333333335,2793.0249999999996,2824.6166666666663,2889.933333333333,3005.391666666666,2416.3583333333336,2750.991666666667,2564.8166666666666,2392.625,2443.4750000000004,2456.4,2087.275,1916.3666666666668,1955.3333333333333,1609.3444444444442,,,,161398.5,167247.66666666666,151773.5,144180.08333333334,140851.91666666666,140722.16666666666,132871.16666666666,148392.58333333334,141223.08333333334,128694.5,132353.83333333334,130195.33333333333,115177.66666666667,101608.91666666667,100928.0,83786.11111111111,,,,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,5.0,,,
95th,,,,,,,,,,,,,,,,5721.875,5564.091666666667,5482.641666666667,5266.966666666666,,,,,,,,,,,,,,,,3950.2,3760.375,3848.3416666666667,3670.4166666666665,,,,,,,,,,,,,,,,2978.6,2928.3416666666667,2793.1666666666665,2809.558333333333,,,,,,,,,,,,,,,,148766.5,148472.41666666666,146636.25,141349.75,,,,,,,,,,,,,,,,10.5,6.5,6.5,6.5
95th-Garfield Express Shuttle,,,,,,,,,,,,,11084.416666666666,,,,,,,,,,,,,,,,,,,6674.283333333333,,,,,,,,,,,,,,,,,,,4982.716666666667,,,,,,,,,,,,,,,,,,,245717.66666666666,,,,,,,,,,,,,,,,,,,7.5,,,,,,
Addison,10905.958333333334,10482.775,10656.074999999999,10666.866666666667,11387.616666666667,11081.591666666667,10875.316666666668,11162.441666666668,10072.333333333334,9843.050000000001,10328.491666666667,10312.324999999999,10406.275,9798.875,10096.583333333334,9536.633333333333,9463.333333333334,9494.225,9209.324999999999,4929.35,4705.216666666666,4806.900000000001,5092.591666666666,5394.549999999999,5103.716666666666,5458.083333333333,5779.408333333334,5813.525000000001,5503.016666666666,5477.616666666666,5511.383333333334,5248.599999999999,5029.408333333334,4864.166666666667,4374.166666666667,4128.383333333333,4064.383333333333,3929.191666666666,2814.3416666666667,2733.933333333333,2961.691666666667,3178.6583333333333,3616.3250000000003,3264.866666666667,3389.808333333334,3824.5416666666674,3841.3916666666664,3676.4500000000003,3702.108333333332,3717.775000000001,3384.7333333333336,3356.691666666667,3398.9999999999995,3135.0916666666667,2991.658333333334,2847.0499999999997,2791.858333333333,266678.3333333333,256159.5,261739.41666666666,264985.4166666667,282604.5,272679.3333333333,271113.5,281786.1666666667,257640.5,250880.91666666666,261020.58333333334,261409.58333333334,260179.08333333334,246171.83333333334,251900.25,237039.41666666666,232945.16666666666,232877.83333333334,225787.08333333334,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
Archer,15492.366666666669,15041.133333333333,14063.891666666668,14165.775000000001,14555.041666666666,13875.45833333333,13797.658333333333,14691.550000000003,13324.808333333334,12197.549999999997,11997.008333333333,11992.708333333336,11852.449999999999,10335.9,10764.133333333333,10562.316666666668,10174.4,9816.775,9728.9,7920.808333333334,7790.816666666667,7758.25,8039.375,7785.216666666667,7784.725000000001,7894.5999999999985,8698.141666666666,8499.533333333335,7555.941666666667,7495.116666666665,7430.083333333333,7370.875,6566.266666666666,6504.083333333333,6476.724999999999,6033.433333333333,5836.441666666667,6024.391666666666,5500.808333333333,5188.766666666666,5270.441666666666,5228.45,5533.724999999999,5061.941666666667,5345.9833333333345,5874.1500000000015,5883.566666666667,5549.333333333333,5698.516666666667,5891.925,5566.674999999999,4945.791666666666,4934.791666666666,4986.425,4853.316666666667,4504.666666666667,4728.058333333333,390068.75,378425.0,358083.4166666667,362442.3333333333,369732.75,352190.1666666667,353223.4166666667,379449.0,348198.1666666667,318792.3333333333,314987.9166666667,316018.8333333333,310709.5,272037.6666666667,280744.0,276974.0,265278.8333333333,255683.83333333334,255578.83333333334,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
Archer/Harlem,1416.0083333333334,1388.8166666666668,1290.8333333333335,1123.5666666666666,1329.0666666666668,1270.908333333333,1333.0333333333335,1461.8000000000002,1437.3083333333334,1344.0166666666667,1400.2583333333332,1329.3,1159.375,903.35,944.8249999999999,1036.3916666666667,1013.8250000000002,981.6083333333332,889.4333333333333,660.7666666666665,526.375,446.95000000000005,463.5333333333333,487.8333333333333,405.6499999999999,501.6416666666668,555.9916666666667,472.5083333333334,537.8833333333333,608.1333333333333,632.3416666666666,548.75,449.75,441.1833333333332,476.6416666666667,460.35833333333335,447.64166666666665,433.10833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32944.75,31795.916666666668,29369.916666666668,25959.333333333332,30322.0,28683.0,30495.333333333332,33582.25,32574.75,30905.083333333332,32393.916666666668,30996.583333333332,27023.25,21146.166666666668,21977.0,24107.666666666668,23471.0,22805.25,20759.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
